date,outbreak_type,outbreak_severity_0_5,total_patient_arrivals,general_opd_arrivals,fever_infectious_arrivals,maternal_child_arrivals,trauma_emergency_arrivals,expected_admissions,required_general_doctors,required_physicians,required_emergency_doctors,required_pediatricians,required_obgyn_doctors,required_senior_nursing_officers,required_nursing_officers,required_anm_staff,required_lab_technicians,required_pharmacists,required_ambulance_crew,required_general_beds,required_emergency_beds,required_isolation_beds,required_iv_fluid_units,required_ors_units,required_diagnostic_test_kits,required_antipyretic_units,required_ppe_kits,required_oxygen_cylinders,required_ambulances,available_general_beds,available_emergency_beds,available_isolation_beds,stock_iv_fluid_units,stock_ors_units,stock_diagnostic_test_kits,stock_antipyretic_units,stock_ppe_kits,available_oxygen_cylinders,available_ambulances,resource_shortage_count,overflow_patients,emergency_risk_level
2025-01-05,None,0,113,75,21,6,11,7,2,1,1,1,1,2,5,1,1,1,1,4,4,3,13,4,10,39,18,1,1,40,11,11,16,12,12,44,16,7,2,1,0,Watch
2025-01-06,None,0,135,102,15,11,7,5,2,1,1,1,1,2,5,1,1,2,1,3,3,2,11,3,7,33,15,1,1,40,11,12,13,11,7,31,19,9,2,1,0,Watch
2025-01-07,None,0,126,93,16,11,6,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,11,3,8,34,15,1,1,37,11,8,13,10,6,44,13,8,2,2,0,Watch
2025-01-08,None,0,146,106,20,8,12,7,2,1,1,1,1,2,6,1,1,2,1,4,4,3,13,4,9,41,18,1,1,40,11,10,13,12,8,53,23,12,2,1,0,Watch
2025-01-09,None,0,120,88,14,13,5,6,2,1,1,1,1,2,5,1,1,1,1,4,3,2,10,3,7,30,14,1,1,45,8,9,10,11,7,30,16,8,2,0,0,Normal
2025-01-10,None,0,110,85,12,7,6,5,2,1,1,1,1,2,4,1,1,1,1,3,2,2,8,3,6,27,12,1,1,42,11,9,7,12,5,37,9,11,2,3,0,High
2025-01-11,None,0,113,82,15,7,9,6,2,1,1,1,1,2,5,1,1,1,1,4,3,2,10,3,7,31,15,1,1,44,11,9,11,11,7,29,20,9,2,1,0,Watch
2025-01-12,None,0,117,78,19,7,13,8,2,1,1,1,1,2,5,1,1,1,1,5,4,3,13,4,9,37,17,1,1,43,11,10,11,13,11,46,23,8,2,1,0,Watch
2025-01-13,None,0,128,100,15,8,5,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,9,3,7,33,15,1,1,44,11,5,8,11,6,37,14,9,2,3,0,High
2025-01-14,Respiratory,4,179,115,44,13,7,11,3,2,1,1,1,2,7,1,1,2,1,7,4,8,21,8,38,78,49,11,1,36,11,8,27,15,35,101,48,9,2,3,0,High
2025-01-15,Respiratory,4,191,127,45,6,13,11,3,2,1,1,1,3,7,1,1,2,1,7,5,8,22,9,39,81,51,12,1,36,11,8,28,16,42,89,58,9,2,1,0,High
2025-01-16,Respiratory,4,175,109,47,9,10,9,2,2,1,1,1,2,7,1,1,2,1,5,4,7,22,9,40,82,52,12,1,37,11,8,25,16,44,79,67,11,2,2,0,High
2025-01-17,Respiratory,4,165,109,46,6,4,9,2,2,1,1,1,2,6,1,1,2,1,5,3,7,19,9,40,80,50,12,1,39,10,8,24,15,46,88,61,9,2,1,0,High
2025-01-18,Respiratory,4,171,103,47,7,14,11,2,2,1,1,1,2,7,1,1,2,1,7,5,8,23,9,40,81,52,12,1,45,12,8,21,19,47,103,45,11,2,3,0,High
2025-01-19,Respiratory,4,161,96,47,6,12,9,2,2,1,1,1,2,6,1,1,2,1,5,4,7,22,9,40,81,51,12,1,37,11,6,23,20,33,89,49,9,2,4,0,High
2025-01-20,Respiratory,4,176,118,46,5,7,9,3,2,1,1,1,2,7,1,1,2,1,5,4,7,20,9,40,81,51,12,1,48,11,7,21,17,32,96,67,8,2,2,0,High
2025-01-21,Respiratory,4,188,119,46,15,8,11,3,2,1,1,1,3,7,1,1,2,1,7,4,8,23,9,40,81,52,12,1,45,11,9,21,16,52,78,75,8,3,3,0,High
2025-01-22,Respiratory,4,189,125,45,7,12,9,3,2,1,1,1,3,7,1,1,2,1,5,4,7,22,9,39,80,51,12,1,38,8,9,23,15,29,101,47,8,2,3,0,High
2025-01-23,Respiratory,4,172,108,44,12,8,11,2,2,1,1,1,2,7,1,1,2,1,7,4,8,21,8,38,77,49,11,1,47,10,11,26,15,41,101,64,10,2,1,0,High
2025-01-24,Respiratory,4,170,110,47,8,5,8,2,2,1,1,1,2,7,1,1,2,1,5,3,7,20,9,40,82,52,12,1,42,10,8,26,15,49,90,66,8,2,1,0,High
2025-01-25,Respiratory,4,164,103,42,7,12,10,2,2,1,1,1,2,6,1,1,2,1,6,4,7,21,8,36,74,46,11,1,37,8,9,24,19,34,98,40,10,2,3,0,High
2025-01-26,Respiratory,4,161,98,44,7,12,10,2,2,1,1,1,2,6,1,1,2,1,6,4,7,21,8,38,76,48,12,1,46,11,6,27,18,45,89,50,11,2,2,0,High
2025-01-27,Respiratory,4,180,118,47,7,8,11,3,2,1,1,1,2,7,1,1,2,1,7,4,8,21,9,40,83,52,12,1,42,9,7,24,20,39,92,43,8,2,4,0,High
2025-01-28,Respiratory,4,187,122,46,13,6,10,3,2,1,1,1,3,7,1,1,2,1,6,4,7,22,9,40,82,52,12,1,40,11,8,28,15,33,104,42,8,2,3,0,High
2025-01-29,Respiratory,4,197,130,47,9,11,13,3,2,1,1,1,3,8,1,1,2,1,8,5,8,22,9,40,84,54,12,1,42,10,7,29,20,47,83,58,7,2,3,0,High
2025-01-30,Respiratory,4,180,116,47,11,6,9,3,2,1,1,1,2,7,1,1,2,1,5,3,7,21,9,40,83,52,12,1,45,13,8,19,17,40,92,64,8,2,2,0,High
2025-01-31,Respiratory,4,165,108,42,8,7,9,2,2,1,1,1,2,6,1,1,2,1,5,4,7,19,8,36,74,46,11,1,42,11,8,24,14,44,78,58,9,2,1,0,High
2025-02-01,Respiratory,4,166,103,45,7,11,10,2,2,1,1,1,2,6,1,1,2,1,6,4,7,21,9,39,78,49,12,1,46,11,8,21,18,44,73,42,7,2,3,0,High
2025-02-02,Respiratory,4,158,95,42,10,11,11,2,2,1,1,1,2,6,1,1,2,1,7,5,7,21,8,36,73,46,11,1,41,11,6,27,18,44,87,47,12,2,1,0,High
2025-02-03,Respiratory,4,186,123,46,10,7,11,3,2,1,1,1,3,7,1,1,2,1,7,4,8,21,9,40,82,52,12,1,36,11,6,28,20,50,107,56,9,2,2,0,High
2025-02-04,Respiratory,4,186,119,46,11,10,10,3,2,1,1,1,3,7,1,1,2,1,6,4,7,22,9,40,81,52,12,1,45,12,8,28,19,31,99,67,13,2,1,0,High
2025-02-05,Respiratory,4,187,125,42,8,12,9,3,2,1,1,1,3,7,1,1,2,1,5,4,7,21,8,36,76,48,11,1,42,11,10,27,14,33,72,50,9,2,3,0,High
2025-02-06,Respiratory,4,181,114,48,12,7,12,3,2,1,1,1,3,7,1,1,2,1,7,4,8,22,9,41,84,54,12,1,38,11,6,26,17,50,102,50,9,2,3,0,High
2025-02-07,Respiratory,4,171,110,47,8,6,9,2,2,1,1,1,2,7,1,1,2,1,5,3,7,21,9,40,82,52,12,1,44,13,8,27,19,49,84,69,9,2,1,0,High
2025-02-08,None,0,129,87,20,7,15,9,2,1,1,1,1,2,5,1,1,2,1,5,5,3,14,4,9,39,17,2,1,43,12,9,18,11,8,47,13,7,2,2,0,Watch
2025-02-09,None,0,118,82,19,7,10,5,2,1,1,1,1,2,5,1,1,1,1,3,3,2,12,4,9,37,17,1,1,44,8,7,13,12,12,34,22,16,2,1,0,Watch
2025-02-10,None,0,136,100,22,7,7,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,10,43,18,1,1,34,9,6,15,11,10,54,19,9,2,0,0,Normal
2025-02-11,None,0,134,100,16,13,5,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,11,3,8,34,15,1,1,37,10,9,12,10,8,38,17,9,2,0,0,Normal
2025-02-12,None,0,152,108,21,7,16,9,2,1,1,1,1,2,6,1,1,2,1,5,5,3,14,4,10,43,19,2,1,44,10,10,14,12,12,53,15,9,2,1,0,Watch
2025-02-13,None,0,134,95,20,13,6,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,13,4,9,40,17,1,1,48,14,8,11,12,9,53,19,12,2,1,0,Watch
2025-02-14,None,0,123,95,15,7,6,6,2,1,1,1,1,2,5,1,1,2,1,4,3,2,9,3,7,32,15,1,1,42,11,9,8,10,7,32,21,7,2,1,0,Watch
2025-02-15,None,0,120,86,17,6,11,8,2,1,1,1,1,2,5,1,1,1,1,5,4,3,11,4,8,35,16,1,1,46,11,8,9,12,6,41,18,9,2,2,0,Watch
2025-02-16,None,0,119,79,19,9,12,10,2,1,1,1,1,2,5,1,1,1,1,6,4,3,13,4,9,37,17,1,1,49,8,8,15,11,11,37,15,9,2,1,0,Watch
2025-02-17,None,0,127,95,17,8,7,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,11,4,8,35,16,1,1,44,11,6,11,11,7,44,20,8,2,1,0,Watch
2025-02-18,None,0,133,98,13,13,9,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,11,3,6,30,14,1,1,42,13,10,12,10,7,33,12,9,2,1,0,Watch
2025-02-19,None,0,143,107,16,7,13,8,2,1,1,1,1,2,6,1,1,2,1,5,4,3,12,3,8,35,16,1,1,50,11,9,13,12,6,42,18,9,2,1,0,Watch
2025-02-20,None,0,136,96,18,13,9,6,2,1,1,1,1,2,5,1,1,2,1,4,3,3,13,4,9,37,16,1,1,44,11,10,12,13,11,46,21,9,2,1,0,Watch
2025-02-21,None,0,129,94,20,8,7,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,40,17,1,1,41,11,7,14,13,8,46,23,7,3,1,0,Watch
2025-02-22,None,0,124,89,18,7,10,6,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,36,16,1,1,47,13,6,10,13,9,37,13,8,2,2,0,Watch
2025-02-23,None,0,120,83,18,7,12,8,2,1,1,1,1,2,5,1,1,1,1,5,4,3,12,4,9,36,16,1,1,39,11,8,12,11,8,39,20,11,2,1,0,Watch
2025-02-24,None,0,136,101,20,9,6,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,41,17,1,1,43,11,7,12,11,11,43,18,7,2,0,0,Normal
2025-02-25,None,0,140,96,21,14,9,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,14,4,10,42,18,1,1,53,14,8,12,13,9,44,19,8,3,2,0,Watch
2025-02-26,None,0,150,112,17,8,13,9,3,1,1,1,1,2,6,1,1,2,1,5,4,3,12,4,8,37,17,1,1,40,13,8,16,13,8,46,21,8,2,0,0,Normal
2025-02-27,None,0,138,100,19,14,5,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,39,17,1,1,51,11,8,13,12,10,49,20,8,2,0,0,Normal
2025-02-28,None,0,126,94,17,7,8,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,8,35,16,1,1,42,10,7,14,11,9,39,14,9,2,1,0,Watch
2025-03-01,None,0,127,84,24,7,12,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,14,5,11,45,19,2,1,45,11,9,14,13,8,48,20,7,2,1,0,Watch
2025-03-02,None,0,119,83,17,9,10,7,2,1,1,1,1,2,5,1,1,1,1,4,3,3,12,4,8,34,16,1,1,40,13,9,12,12,8,33,16,10,2,1,0,Watch
2025-03-03,None,0,128,100,15,9,4,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,9,3,7,33,15,1,1,37,10,9,11,12,9,30,20,9,2,1,0,Watch
2025-03-04,None,0,138,99,17,14,8,9,2,1,1,1,1,2,5,1,1,2,1,5,4,3,12,4,8,36,16,1,1,42,11,8,11,13,8,43,18,9,2,1,0,Watch
2025-03-05,None,0,148,109,18,8,13,8,2,1,1,1,1,2,6,1,1,2,1,5,4,3,13,4,9,38,17,1,1,42,10,8,14,12,9,47,20,10,2,0,0,Normal
2025-03-06,None,0,133,94,21,13,5,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,13,4,10,41,18,1,1,42,12,11,13,12,8,46,24,8,2,1,0,Watch
2025-03-07,None,0,149,106,18,9,16,8,2,1,1,1,1,2,6,1,1,2,1,5,4,3,14,4,9,38,17,2,1,39,11,9,16,13,10,50,20,9,2,0,0,Normal
2025-03-08,None,0,120,86,15,7,12,8,2,1,1,1,1,2,5,1,1,1,1,5,4,3,11,3,7,32,15,1,1,49,8,4,14,10,7,40,12,11,2,1,0,Watch
2025-03-09,None,0,113,82,13,8,10,6,2,1,1,1,1,2,5,1,1,1,1,4,3,2,10,3,6,28,14,1,1,40,10,8,12,10,5,25,15,10,2,2,0,Watch
2025-03-10,None,0,139,100,22,8,9,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,13,4,10,43,18,1,1,41,10,8,13,12,7,54,20,11,2,1,0,Watch
2025-03-11,None,0,138,100,16,11,11,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,12,3,8,34,15,1,1,42,12,9,11,12,9,39,18,10,2,1,0,Watch
2025-03-12,None,0,168,115,22,10,21,10,3,1,2,1,1,2,6,1,1,2,1,6,6,4,17,4,10,45,19,2,1,46,11,6,18,12,9,56,16,5,2,2,0,Watch
2025-03-13,None,0,142,98,24,12,8,10,2,1,1,1,1,2,6,1,1,2,1,6,4,4,14,5,11,46,20,1,1,42,11,12,14,12,12,57,18,9,2,1,0,Watch
2025-03-14,None,0,145,104,19,8,14,8,2,1,1,1,1,2,6,1,1,2,1,5,4,3,13,4,9,39,18,2,1,42,10,8,16,13,11,51,23,8,2,0,0,Normal
2025-03-15,None,0,122,83,20,8,11,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,13,4,9,39,17,1,1,42,9,10,12,11,8,44,20,6,1,2,0,Watch
2025-03-16,None,0,134,84,20,8,22,10,2,1,2,1,1,2,5,1,1,2,1,6,6,3,16,4,9,39,17,2,1,38,10,5,14,12,6,48,22,9,2,2,0,Watch
2025-03-17,None,0,150,106,20,9,15,9,2,1,1,1,1,2,6,1,1,2,1,5,5,3,14,4,9,41,18,2,1,45,13,6,13,11,8,55,17,10,2,3,0,High
2025-03-18,None,0,146,107,17,14,8,8,2,1,1,1,1,2,6,1,1,2,1,5,3,3,12,4,8,37,17,1,1,42,11,8,15,11,7,36,15,9,2,3,0,High
2025-03-19,None,0,146,107,18,8,13,10,2,1,1,1,1,2,6,1,1,2,1,6,5,3,13,4,9,38,17,1,1,46,13,8,13,12,10,34,17,8,2,1,0,Watch
2025-03-20,None,0,131,97,16,13,5,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,3,8,34,15,1,1,44,12,8,13,11,7,31,12,6,2,3,0,High
2025-03-21,None,0,127,94,17,10,6,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,8,35,16,1,1,45,11,10,10,12,10,46,18,12,2,1,0,Watch
2025-03-22,None,0,124,87,17,10,10,10,2,1,1,1,1,2,5,1,1,2,1,6,4,3,12,4,8,35,16,1,1,42,11,7,13,13,8,35,21,6,2,0,0,Normal
2025-03-23,None,0,122,83,18,8,13,7,2,1,1,1,1,2,5,1,1,2,1,4,4,3,13,4,9,36,16,1,1,35,8,3,16,12,8,48,16,9,2,1,0,Watch
2025-03-24,None,0,141,105,20,8,8,7,2,1,1,1,1,2,6,1,1,2,1,4,3,3,12,4,9,41,18,1,1,38,10,6,13,12,7,52,15,9,2,2,0,Watch
2025-03-25,None,0,142,100,17,17,8,8,2,1,1,1,1,2,6,2,1,2,1,5,3,3,13,4,8,36,17,1,1,49,11,9,16,13,8,37,24,7,2,0,0,Normal
2025-03-26,None,0,167,116,18,9,24,12,3,1,2,1,1,2,6,1,1,2,1,7,6,4,16,4,9,39,17,2,1,55,10,8,18,13,7,42,17,12,2,1,0,Watch
2025-03-27,None,0,136,95,19,15,7,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,13,4,9,38,17,1,1,38,11,9,16,13,7,47,18,12,2,1,0,Watch
2025-03-28,None,0,130,94,20,10,6,6,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,40,17,1,1,41,11,7,12,12,8,41,16,7,2,2,0,Watch
2025-03-29,None,0,127,87,19,8,13,9,2,1,1,1,1,2,5,1,1,2,1,5,4,3,13,4,9,38,17,1,1,37,11,8,17,12,10,52,22,7,2,0,0,Normal
2025-03-30,None,0,117,80,20,8,9,6,2,1,1,1,1,2,5,1,1,1,1,4,3,3,12,4,9,38,17,1,1,45,10,8,11,12,9,47,16,10,2,2,0,Watch
2025-03-31,None,0,142,104,22,7,9,8,2,1,1,1,1,2,6,1,1,2,1,5,4,3,13,4,10,44,19,1,1,47,11,9,14,13,8,44,26,15,2,1,0,Watch
2025-04-01,None,0,140,100,17,14,9,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,13,4,8,36,16,1,1,38,8,10,16,11,8,38,18,11,2,0,0,Normal
2025-04-02,None,0,148,108,18,9,13,7,2,1,1,1,1,2,6,1,1,2,1,4,4,3,13,4,9,38,17,1,1,36,13,8,13,13,8,53,20,9,2,1,0,Watch
2025-04-03,None,0,136,96,17,14,9,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,13,4,8,36,16,1,1,44,12,7,11,13,9,47,22,9,2,1,0,Watch
2025-04-04,None,0,124,92,17,8,7,6,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,8,35,16,1,1,48,11,8,10,13,8,45,17,11,2,1,0,Watch
2025-04-05,None,0,132,93,17,12,10,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,12,4,8,35,16,1,1,36,9,11,11,12,9,41,17,11,2,1,0,Watch
2025-04-06,None,0,128,84,23,9,12,9,2,1,1,1,1,2,5,1,1,2,1,5,4,3,14,5,11,43,19,2,1,41,11,8,13,12,14,57,26,9,2,1,0,Watch
2025-04-07,None,0,126,99,14,8,5,6,2,1,1,1,1,2,5,1,1,2,1,4,3,2,9,3,7,31,14,1,1,42,11,5,8,10,5,29,17,9,2,3,0,High
2025-04-08,None,0,134,98,16,12,8,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,11,3,8,34,15,1,1,53,11,10,11,11,6,43,18,13,2,1,0,Watch
2025-04-09,None,0,150,110,17,11,12,9,2,1,1,1,1,2,6,1,1,2,1,5,4,3,13,4,8,37,17,1,1,41,14,8,13,13,7,49,21,8,2,1,0,Watch
2025-04-10,None,0,136,99,14,14,9,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,12,3,7,31,14,1,1,41,13,10,15,11,7,43,17,3,2,0,0,Normal
2025-04-11,None,0,125,92,17,9,7,6,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,8,35,16,1,1,42,11,9,14,13,10,38,20,9,2,0,0,Normal
2025-04-12,None,0,127,89,18,9,11,7,2,1,1,1,1,2,5,1,1,2,1,4,4,3,12,4,9,36,16,1,1,40,12,8,14,13,8,44,22,11,2,1,0,Watch
2025-04-13,None,0,119,81,18,8,12,8,2,1,1,1,1,2,5,1,1,1,1,5,4,3,12,4,9,36,16,1,1,47,10,7,12,13,9,35,15,8,2,2,0,Watch
2025-04-14,None,0,130,101,15,8,6,6,2,1,1,1,1,2,5,1,1,2,1,4,3,2,10,3,7,33,15,1,1,43,11,7,8,10,6,43,19,10,2,2,0,Watch
2025-04-15,None,0,142,107,16,13,6,7,2,1,1,1,1,2,6,1,1,2,1,4,3,3,11,3,8,35,16,1,1,40,11,8,12,10,9,44,21,10,2,0,0,Normal
2025-04-16,None,0,147,108,18,8,13,9,2,1,1,1,1,2,6,1,1,2,1,5,4,3,13,4,9,38,17,1,1,42,9,7,16,13,8,44,21,12,2,1,0,Watch
2025-04-17,None,0,135,100,17,13,5,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,11,4,8,36,16,1,1,42,14,11,11,13,9,37,12,9,2,1,0,Watch
2025-04-18,None,0,131,96,18,10,7,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,9,37,16,1,1,43,13,7,11,13,11,47,15,9,2,1,0,Watch
2025-04-19,None,0,126,89,15,9,13,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,12,3,7,32,15,1,1,50,10,9,15,11,9,42,16,11,1,0,0,Normal
2025-04-20,None,0,125,85,18,7,15,7,2,1,1,1,1,2,5,1,1,2,1,4,4,3,13,4,9,36,16,2,1,36,11,7,13,12,8,40,19,8,3,1,0,Watch
2025-04-21,None,0,136,105,17,9,5,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,10,4,8,36,16,1,1,41,8,8,11,11,9,48,13,11,2,1,0,Watch
2025-04-22,None,0,142,104,15,15,8,8,2,1,1,1,1,2,6,1,1,2,1,5,3,3,12,3,7,33,16,1,1,48,11,6,10,12,6,44,14,6,2,3,0,High
2025-04-23,None,0,149,107,20,9,13,9,2,1,1,1,1,2,6,1,1,2,1,5,4,3,14,4,9,41,18,2,1,39,11,8,16,11,11,37,24,10,2,1,0,Watch
2025-04-24,None,0,148,101,26,14,7,8,2,1,1,1,1,2,6,1,1,2,1,5,3,3,15,5,12,50,21,1,1,46,7,8,18,14,16,56,20,9,2,1,0,Watch
2025-04-25,None,0,134,97,18,10,9,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,12,4,9,37,16,1,1,47,9,7,13,12,11,34,13,10,2,2,0,Watch
2025-04-26,None,0,125,86,19,8,12,9,2,1,1,1,1,2,5,1,1,2,1,5,4,3,13,4,9,38,17,1,1,42,9,8,17,13,11,50,23,8,2,0,0,Normal
2025-04-27,None,0,121,85,15,9,12,7,2,1,1,1,1,2,5,1,1,2,1,4,4,3,12,3,7,31,15,1,1,40,12,8,13,10,8,42,17,10,2,0,0,Normal
2025-04-28,None,0,137,107,14,9,7,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,10,3,7,32,14,1,1,41,11,6,10,11,8,42,12,8,2,1,0,Watch
2025-04-29,None,0,142,101,17,15,9,9,2,1,1,1,1,2,6,1,1,2,1,5,4,3,13,4,8,36,17,1,1,47,11,7,15,11,9,42,14,6,3,1,0,Watch
2025-04-30,None,0,158,113,21,9,15,10,3,1,1,1,1,2,6,1,1,2,1,6,5,4,15,4,10,43,19,2,1,38,11,8,13,11,7,54,23,9,2,2,0,Watch
2025-05-01,None,0,138,99,19,13,7,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,12,4,9,39,17,1,1,40,7,5,14,13,10,47,22,9,2,0,0,Normal
2025-05-02,None,0,135,98,20,9,8,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,40,17,1,1,42,11,12,12,12,10,46,19,8,2,0,0,Normal
2025-05-03,None,0,125,86,17,10,12,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,13,4,8,35,16,1,1,51,11,7,14,13,6,36,13,11,2,2,0,Watch
2025-05-04,None,0,117,82,13,10,12,6,2,1,1,1,1,2,5,1,1,1,1,4,3,2,11,3,6,28,14,1,1,46,11,10,11,11,7,32,12,9,2,1,0,Watch
2025-05-05,None,0,141,107,15,9,10,7,2,1,1,1,1,2,6,1,1,2,1,4,3,3,11,3,7,34,16,1,1,42,11,5,10,10,9,37,14,8,2,2,0,Watch
2025-05-06,None,0,139,101,18,13,7,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,12,4,9,38,16,1,1,49,11,7,14,13,10,45,22,10,3,0,0,Normal
2025-05-07,None,0,149,109,19,9,12,9,2,1,1,1,1,2,6,1,1,2,1,5,4,3,13,4,9,40,18,1,1,36,15,9,14,13,9,44,15,9,2,1,0,Watch
2025-05-08,None,0,131,96,14,13,8,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,11,3,7,31,14,1,1,45,11,7,9,11,5,42,13,8,2,3,0,High
2025-05-09,None,0,135,100,21,7,7,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,10,42,18,1,1,37,11,9,13,13,7,47,17,9,2,2,0,Watch
2025-05-10,None,0,123,83,19,8,13,6,2,1,1,1,1,2,5,1,1,2,1,4,4,3,13,4,9,37,17,1,1,41,11,5,15,12,9,51,14,9,2,1,0,Watch
2025-05-11,None,0,126,85,17,11,13,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,13,4,8,34,16,1,1,46,12,9,15,11,7,34,19,9,2,1,0,Watch
2025-05-12,None,0,138,103,19,9,7,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,11,4,9,39,17,1,1,40,12,6,14,13,8,52,22,5,2,1,0,Watch
2025-05-13,None,0,140,103,17,13,7,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,12,4,8,36,16,1,1,42,10,8,13,12,9,41,17,9,2,0,0,Normal
2025-05-14,None,0,148,111,14,9,14,8,3,1,1,1,1,2,6,1,1,2,1,5,4,3,12,3,7,33,15,1,1,41,11,8,12,11,6,35,20,8,2,1,0,Watch
2025-05-15,None,0,140,98,19,14,9,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,13,4,9,39,17,1,1,51,11,11,12,12,10,43,21,9,2,1,0,Watch
2025-05-16,None,0,129,99,15,9,6,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,10,3,7,33,15,1,1,40,12,8,10,10,8,34,21,9,2,0,0,Normal
2025-05-17,None,0,130,93,18,10,9,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,12,4,9,37,16,1,1,41,11,8,11,11,10,49,17,9,2,1,0,Watch
2025-05-18,None,0,122,83,18,9,12,9,2,1,1,1,1,2,5,1,1,2,1,5,4,3,13,4,9,36,16,1,1,35,9,10,12,11,8,42,21,12,2,2,0,Watch
2025-05-19,None,0,146,108,19,13,6,7,2,1,1,1,1,2,6,1,1,2,1,4,3,3,12,4,9,40,18,1,1,46,13,4,12,11,7,55,20,10,2,1,0,Watch
2025-05-20,None,0,135,99,15,13,8,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,11,3,7,33,15,1,1,44,8,8,14,10,6,36,19,12,2,1,0,Watch
2025-05-21,None,0,151,111,21,9,10,8,3,1,1,1,1,2,6,1,1,2,1,5,4,3,13,4,10,43,19,1,1,48,13,9,11,13,9,53,17,8,2,3,0,High
2025-05-22,None,0,133,97,17,15,4,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,11,4,8,36,16,1,1,37,12,11,12,12,9,43,17,9,2,0,0,Normal
2025-05-23,Diarrheal,3,154,110,30,7,7,8,2,1,1,1,1,2,6,1,1,2,1,5,3,5,15,21,26,56,32,2,1,45,8,8,20,29,29,62,33,9,3,0,0,Watch
2025-05-24,Diarrheal,3,157,102,36,10,9,10,2,2,1,1,1,2,6,1,1,2,1,6,4,6,18,26,31,65,37,2,1,39,11,9,20,32,27,77,43,9,2,1,0,Watch
2025-05-25,Diarrheal,3,143,95,33,7,8,8,2,1,1,1,1,2,6,1,1,2,1,5,3,5,16,24,29,59,35,2,1,42,14,7,15,34,25,67,28,12,2,3,0,High
2025-05-26,Diarrheal,3,162,117,32,7,6,8,3,1,1,1,1,2,6,1,1,2,1,5,3,5,15,23,28,60,34,2,1,36,11,10,17,42,24,69,43,11,2,1,0,Watch
2025-05-27,Diarrheal,3,169,112,33,15,9,10,3,1,1,1,1,2,7,1,1,2,1,6,4,6,18,24,29,61,36,2,1,41,7,8,17,27,23,78,40,6,2,2,0,Watch
2025-05-28,Diarrheal,3,175,123,33,8,11,10,3,1,1,1,1,2,7,1,1,2,1,6,4,6,17,24,29,62,36,2,1,37,12,6,20,43,37,59,36,10,2,1,0,Watch
2025-05-29,Diarrheal,3,158,107,28,13,10,9,2,1,1,1,1,2,6,1,1,2,1,5,4,5,17,20,24,53,31,2,1,46,14,8,17,27,30,70,43,8,2,0,0,Watch
