date,day_of_week,day_of_week_num,week_of_year,month,season,is_weekend,public_holiday,festival_flag,weekly_market_day,vaccination_camp_flag,maternal_clinic_day,local_event_intensity,rainfall_mm,temperature_max_c,temperature_min_c,humidity_pct,outbreak_type,outbreak_severity_0_5,surveillance_alert,affected_villages,general_opd_arrivals,fever_infectious_arrivals,maternal_child_arrivals,trauma_emergency_arrivals,expected_admissions,total_patient_arrivals,patients_lag_1,patients_lag_2,patients_lag_7,rolling_mean_7,rolling_std_7,patients_lag_14,rolling_mean_14,emergency_scenario_type,emergency_scenario_severity_0_5,vector_borne_cases,respiratory_cases,gastrointestinal_cases,other_fever_cases,severe_respiratory_cases,pediatric_cases,antenatal_cases,obstetric_emergency_cases,immunization_visits,oxygen_support_cases,required_oxygen_cylinders,available_oxygen_cylinders,oxygen_shortage_units,oxygen_shortage_flag,total_general_beds,occupied_general_beds,expected_general_discharges,out_of_service_general_beds,available_general_beds,projected_general_occupancy,overflow_general_patients,required_general_beds,total_emergency_beds,occupied_emergency_beds,expected_emergency_discharges,out_of_service_emergency_beds,available_emergency_beds,projected_emergency_occupancy,overflow_emergency_patients,required_emergency_beds,total_isolation_beds,occupied_isolation_beds,expected_isolation_discharges,out_of_service_isolation_beds,available_isolation_beds,projected_isolation_occupancy,overflow_isolation_patients,required_isolation_beds,overflow_patients,opening_stock_iv_fluids,received_iv_fluids,used_iv_fluids,expired_iv_fluids,closing_stock_iv_fluids,required_iv_fluids,iv_fluids_shortage_units,iv_fluids_reorder_flag,opening_stock_ors,received_ors,used_ors,expired_ors,closing_stock_ors,required_ors,ors_shortage_units,ors_reorder_flag,opening_stock_diagnostic_test_kits,received_diagnostic_test_kits,used_diagnostic_test_kits,expired_diagnostic_test_kits,closing_stock_diagnostic_test_kits,required_diagnostic_test_kits,diagnostic_test_kits_shortage_units,diagnostic_test_kits_reorder_flag,opening_stock_antipyretics,received_antipyretics,used_antipyretics,expired_antipyretics,closing_stock_antipyretics,required_antipyretics,antipyretics_shortage_units,antipyretics_reorder_flag,opening_stock_ppe_kits,received_ppe_kits,used_ppe_kits,expired_ppe_kits,closing_stock_ppe_kits,required_ppe_kits,ppe_kits_shortage_units,ppe_kits_reorder_flag,minimum_obgyn_coverage,required_obgyn_duty_hours,obgyn_on_call_required,obgyn_shortage_flag,minimum_pediatrician_coverage,required_pediatrician_duty_hours,pediatrician_on_call_required,pediatrician_shortage_flag,required_general_doctors,required_physicians,required_emergency_doctors,required_pediatricians,required_obgyn_doctors,required_senior_nursing_officers,required_nursing_officers,required_anm_staff,required_lab_technicians,required_pharmacists,required_ambulance_crew,required_ambulances,available_ambulances,ambulance_shortage_units,ambulance_shortage_flag,resource_shortage_count,emergency_risk_level
2024-05-03,Friday,5,18,5,Summer,0,0,0,0,0,0,0,0.0,31.7,23.4,44.7,,0,0,0,96,14,9,7,7,126,129.0,151.0,133.0,134.14,10.63,129.0,132.36,None,0,5,3,4,2,0,4,0,2,3,1,3,7,0,0,28,20,3,1,7,20,0,20,10,4,1,1,5,4,0,4,28,6,1,0,22,6,0,6,0,168,0,12,0,156,12,0,0,140,0,5,0,135,5,0,0,171,0,11,0,160,11,0,0,384,0,19,1,364,19,0,0,553,0,2,1,550,2,0,0,2,20,1,1,1,8,1,0,2,1,1,1,2,2,6,1,1,1,1,1,3,0,0,1,Watch
2024-05-04,Saturday,6,18,5,Summer,1,0,0,0,0,0,0,0.0,33.1,24.3,45.9,,0,0,0,88,18,8,11,8,125,126.0,129.0,125.0,133.14,11.01,122.0,132.14,None,0,6,4,6,2,0,5,1,0,2,1,3,7,0,0,28,18,5,2,8,18,0,18,10,5,2,2,3,5,0,5,28,6,2,1,21,6,0,6,0,156,0,14,0,142,14,0,0,135,0,7,0,128,7,0,1,160,0,12,0,148,12,0,0,364,0,21,1,342,21,0,0,550,0,6,1,543,6,0,0,2,8,0,0,1,8,1,0,2,1,1,1,1,2,6,1,1,1,1,1,2,0,0,0,Normal
2024-05-05,Sunday,7,18,5,Summer,1,0,0,0,0,0,0,0.0,34.3,25.6,43.4,,0,0,0,80,19,7,12,8,118,125.0,126.0,119.0,133.14,11.01,114.0,132.36,None,0,7,3,4,5,0,1,2,0,4,1,3,5,0,0,28,16,7,1,11,16,0,16,10,5,1,0,5,5,0,5,28,6,2,1,21,6,0,6,0,442,300,14,1,427,14,0,0,128,0,6,0,122,6,0,0,148,0,12,0,136,12,0,0,342,0,22,1,319,22,0,0,543,0,6,1,536,6,0,0,2,8,0,0,1,8,0,0,2,1,1,1,1,2,6,1,1,1,1,1,2,0,0,0,Normal
2024-05-06,Monday,1,19,5,Summer,0,0,0,0,0,0,0,0.0,34.0,26.9,45.2,,0,0,0,104,14,9,4,6,131,118.0,125.0,135.0,133.0,11.2,138.0,132.64,None,0,3,6,2,3,0,4,2,0,3,1,3,8,0,0,28,12,8,1,15,12,0,12,10,4,3,0,6,4,0,4,28,3,3,2,23,3,0,3,0,427,0,10,1,416,10,0,0,122,0,3,0,119,3,0,0,416,280,11,0,405,11,0,0,319,0,20,1,298,20,0,0,536,0,3,1,532,3,0,0,2,8,0,0,1,8,1,0,3,1,1,1,1,2,5,1,1,1,1,1,2,0,0,0,Normal
2024-05-07,Tuesday,2,19,5,Summer,0,0,0,0,0,1,0,0.8,29.8,20.8,54.4,,0,0,0,102,19,14,9,10,144,131.0,118.0,147.0,132.43,11.18,135.0,132.14,None,0,4,4,4,7,0,4,7,1,2,1,3,4,0,0,28,11,6,2,15,11,0,11,10,3,4,2,5,3,0,3,28,3,2,0,25,3,0,3,0,416,0,16,1,399,16,0,0,119,0,6,0,113,6,0,0,405,0,13,0,392,13,0,0,998,700,23,2,973,23,0,0,532,0,6,1,525,6,0,0,2,20,1,1,1,8,1,0,3,1,1,1,2,2,5,2,1,1,1,1,2,0,0,1,Watch
2024-05-08,Wednesday,3,19,5,Summer,0,0,0,1,0,0,1,0.0,31.7,22.7,47.6,,0,0,0,98,21,8,12,8,139,144.0,131.0,151.0,132.0,10.66,147.0,132.79,None,0,7,7,7,0,1,4,4,0,0,2,4,8,0,0,28,13,5,0,15,13,0,13,10,3,1,2,5,3,0,3,28,2,1,1,25,2,0,2,0,399,0,15,1,383,15,0,0,113,0,8,0,105,8,0,0,392,0,14,0,378,14,0,0,973,0,25,2,946,25,0,0,525,0,4,1,520,4,0,0,2,8,0,0,1,8,1,0,3,1,1,1,1,2,5,1,1,1,1,1,4,0,0,0,Normal
2024-05-09,Thursday,4,19,5,Summer,0,0,0,0,0,1,0,0.0,31.2,22.9,47.6,,0,0,0,99,14,13,8,7,134,139.0,144.0,129.0,130.29,8.14,129.0,132.21,None,0,4,4,2,4,1,5,7,0,1,2,4,8,0,0,28,13,4,1,14,13,0,13,10,5,0,1,4,5,0,5,28,3,0,0,25,3,0,3,0,383,0,11,1,371,11,0,0,355,250,3,1,351,3,0,0,378,0,11,0,367,11,0,0,946,0,19,2,925,19,0,0,520,0,5,1,514,5,0,0,2,16,1,1,1,8,1,0,3,1,1,1,2,2,5,2,1,1,1,1,3,0,0,1,Watch
2024-05-10,Friday,5,19,5,Summer,0,0,0,0,0,0,0,0.5,31.1,23.8,46.5,Diarrheal,2,0,2,105,30,7,5,8,147,134.0,139.0,126.0,131.0,8.21,133.0,132.57,None,0,4,6,16,4,1,2,4,1,0,2,4,7,0,0,28,16,4,2,10,16,0,16,10,3,3,0,7,3,0,3,28,1,2,1,26,1,0,1,0,371,0,19,1,351,19,0,0,351,0,17,1,333,17,0,0,367,0,17,0,350,17,0,0,925,0,32,2,891,32,0,0,514,0,6,1,507,6,0,0,2,12,1,0,1,8,0,0,3,1,1,1,1,2,5,1,1,1,1,1,4,0,0,0,Watch
2024-05-11,Saturday,6,19,5,Summer,1,0,0,0,0,0,0,0.0,35.3,29.9,40.3,Diarrheal,2,0,3,93,26,8,13,10,140,147.0,134.0,125.0,134.0,9.56,125.0,133.57,None,0,2,3,19,2,0,3,2,0,3,1,3,6,0,0,28,18,3,1,9,18,0,18,10,3,2,2,5,3,0,3,28,4,0,0,24,4,0,4,0,351,0,22,1,328,22,0,0,333,0,20,1,312,20,0,0,350,0,14,0,336,14,0,0,891,0,28,2,861,28,0,0,507,0,10,0,497,10,0,0,2,8,0,0,1,8,0,0,2,1,2,1,1,2,6,1,1,1,1,1,3,0,0,0,Watch
2024-05-12,Sunday,7,19,5,Summer,1,0,0,0,0,0,0,0.0,35.7,25.9,48.9,Diarrheal,2,0,1,87,24,7,10,9,128,140.0,147.0,118.0,136.14,8.97,119.0,134.64,None,0,3,5,14,2,1,2,3,1,1,2,4,5,0,0,28,17,7,0,11,17,0,17,10,3,1,2,5,3,0,3,28,6,0,1,21,6,0,6,0,328,0,19,1,308,19,0,0,312,0,15,1,296,15,0,0,336,0,13,0,323,13,0,0,861,0,26,2,833,26,0,0,497,0,9,0,488,9,0,0,2,12,1,0,1,8,0,0,2,1,1,1,1,2,6,1,1,1,1,1,3,0,0,0,Watch
2024-05-13,Monday,1,20,5,Summer,0,0,0,0,0,0,0,0.0,33.6,26.4,48.3,Diarrheal,2,0,2,111,28,8,9,8,156,128.0,140.0,131.0,137.57,6.39,135.0,135.29,None,0,3,6,15,4,0,3,4,0,1,1,3,6,0,0,28,17,5,0,11,17,0,17,10,3,0,2,5,3,0,3,28,8,1,1,19,8,0,8,0,308,0,18,1,289,18,0,0,296,0,16,1,279,16,0,0,323,0,16,0,307,16,0,0,833,0,31,2,800,31,0,0,488,0,11,0,477,11,0,0,2,8,0,0,1,8,0,0,3,1,1,1,1,2,6,1,1,1,1,1,4,0,0,0,Watch
2024-05-14,Tuesday,2,20,5,Summer,0,0,0,0,0,1,0,0.4,31.2,22.2,42.5,Diarrheal,2,0,4,114,23,14,6,11,157,156.0,128.0,144.0,141.14,8.39,147.0,136.79,None,0,4,4,14,1,1,5,5,4,0,1,3,4,0,0,28,19,5,2,7,19,0,19,10,2,2,0,8,2,0,2,28,9,2,2,17,9,0,9,0,289,0,21,1,267,21,0,0,279,0,15,1,263,15,0,0,307,0,15,0,292,15,0,0,800,0,28,2,770,28,0,0,477,0,11,0,466,11,0,0,2,20,1,1,1,8,1,0,3,1,1,1,2,2,6,2,1,1,1,1,2,0,0,1,Watch
2024-05-15,Wednesday,3,20,5,Summer,0,0,0,1,0,0,1,0.0,35.0,26.7,47.0,Diarrheal,2,0,4,113,27,9,13,9,162,157.0,156.0,139.0,143.0,10.09,151.0,137.5,None,0,5,4,15,3,0,4,3,0,2,1,3,5,0,0,28,21,3,2,5,21,0,21,10,4,0,0,6,4,0,4,28,9,2,0,19,9,0,9,0,267,0,19,0,248,19,0,0,263,0,16,0,247,16,0,0,292,0,16,0,276,16,0,0,770,0,31,1,738,31,0,0,466,0,8,0,458,8,0,0,2,8,0,0,1,8,1,0,3,1,2,1,1,3,6,1,1,1,1,1,4,0,0,0,Watch
2024-05-16,Thursday,4,20,5,Summer,0,0,0,0,0,1,0,0.0,34.5,27.6,42.5,Diarrheal,2,0,2,100,21,13,7,7,141,162.0,157.0,134.0,146.29,11.84,129.0,138.29,None,0,2,4,12,3,0,8,4,0,1,1,3,7,0,0,28,19,6,2,7,19,0,19,10,0,4,1,9,0,0,0,28,10,2,0,18,10,0,10,0,248,0,15,0,233,15,0,0,247,0,13,0,234,13,0,0,276,0,13,0,263,13,0,0,738,0,25,1,712,25,0,0,458,0,10,0,448,10,0,0,2,16,1,1,1,20,1,1,3,1,1,2,2,2,6,2,1,1,1,1,4,0,0,2,Watch
2024-05-17,Friday,5,20,5,Summer,0,0,0,0,0,0,0,1.2,31.6,21.7,45.4,Diarrheal,2,0,2,100,25,8,9,9,142,141.0,162.0,147.0,147.29,11.03,126.0,139.14,None,0,3,6,12,4,0,6,0,0,2,1,3,6,0,0,28,16,6,1,11,16,0,16,10,2,0,0,8,2,0,2,28,13,1,1,14,13,0,13,0,233,0,18,0,215,18,0,0,234,0,13,0,221,13,0,0,263,0,14,0,249,14,0,0,712,0,28,1,683,28,0,0,448,0,13,0,435,13,0,0,2,8,0,0,1,20,1,1,3,1,1,2,1,2,6,1,1,1,1,1,3,0,0,1,Watch
2024-05-18,Saturday,6,20,5,Summer,1,0,0,0,0,0,0,0.4,31.8,23.3,45.5,Diarrheal,2,0,1,96,30,8,10,9,144,142.0,141.0,140.0,146.57,11.18,125.0,140.29,None,0,2,6,19,3,1,3,2,2,1,2,4,6,0,0,28,15,5,1,12,15,0,15,10,5,0,2,3,5,0,5,28,14,1,0,14,14,0,14,0,215,0,21,0,194,21,0,1,221,0,20,0,201,20,0,0,249,0,16,0,233,16,0,0,683,0,32,1,650,32,0,0,435,0,10,0,425,10,0,0,2,20,1,1,1,8,0,0,2,1,1,1,2,2,6,1,1,1,1,1,3,0,0,1,Watch
2024-05-19,Sunday,7,20,5,Summer,1,0,0,0,1,0,0,0.0,35.2,28.6,40.7,Diarrheal,2,0,3,90,24,11,9,7,134,144.0,142.0,128.0,147.14,10.93,118.0,141.64,None,0,11,1,11,1,1,4,2,0,5,1,3,6,0,0,28,14,4,0,14,14,0,14,10,2,5,1,7,2,0,2,28,14,2,0,14,14,0,14,0,194,0,15,0,179,15,0,0,201,0,12,0,189,12,0,0,233,0,15,0,218,15,0,0,650,0,26,1,623,26,0,0,425,0,7,0,418,7,0,0,2,8,1,0,1,8,1,0,2,1,1,1,1,2,6,2,1,1,1,1,4,0,0,0,Watch
2024-05-20,Monday,1,21,5,Summer,0,0,0,0,0,0,0,0.3,34.8,27.7,48.0,Diarrheal,2,0,5,103,29,9,8,8,149,134.0,144.0,156.0,148.0,9.55,131.0,142.79,None,0,4,3,17,5,0,3,5,1,0,1,3,4,0,0,28,14,4,2,12,14,0,14,10,4,0,0,6,4,0,4,28,9,7,1,18,9,0,9,0,179,0,19,0,160,19,0,0,189,0,18,0,171,18,0,0,218,0,16,0,202,16,0,1,623,0,31,1,591,31,0,0,418,0,8,0,410,8,0,0,2,12,1,0,1,8,0,0,3,1,1,1,1,2,6,1,1,1,1,1,3,0,0,0,Watch
2024-05-21,Tuesday,2,21,5,Summer,0,0,0,0,0,1,0,0.0,31.3,23.8,45.5,Diarrheal,2,0,3,108,24,14,6,8,152,149.0,134.0,157.0,147.0,9.01,144.0,144.07,None,0,4,2,15,3,1,3,8,2,1,1,3,8,0,0,28,15,2,1,12,15,0,15,10,3,2,2,5,3,0,3,28,12,1,0,16,12,0,12,0,160,0,18,0,142,18,0,0,171,0,16,0,155,16,0,0,202,0,15,0,187,15,0,0,591,0,28,1,562,28,0,0,410,0,12,0,398,12,0,0,2,20,1,1,1,8,0,0,3,1,1,1,2,2,6,2,1,1,1,1,3,0,0,1,Watch
2024-05-22,Wednesday,3,21,5,Summer,0,0,0,1,0,0,1,0.0,37.0,29.3,35.3,Diarrheal,2,0,3,119,26,5,12,8,162,152.0,149.0,162.0,146.29,8.36,139.0,144.64,None,0,6,5,12,3,2,2,2,1,0,3,5,8,0,0,28,16,3,0,12,16,0,16,10,3,3,2,5,3,0,3,28,9,4,2,17,9,0,9,0,142,0,17,0,125,17,0,0,155,0,13,0,142,13,0,0,187,0,16,0,171,16,0,0,562,0,30,1,531,30,0,0,398,0,8,0,390,8,0,0,2,12,1,0,1,8,0,0,3,1,1,1,1,3,6,1,1,1,1,1,4,0,0,0,Watch
2024-05-23,Thursday,4,21,5,Summer,0,0,0,0,0,1,0,0.0,35.3,26.0,49.8,Diarrheal,2,0,3,109,28,14,6,10,157,162.0,152.0,141.0,146.29,8.36,134.0,146.29,None,0,3,3,16,6,0,3,6,0,5,1,3,5,0,0,28,14,6,2,12,14,0,14,10,2,2,2,6,2,0,2,28,13,1,0,15,13,0,13,0,425,300,21,1,403,21,0,0,142,0,17,0,125,17,0,1,171,0,16,0,155,16,0,0,531,0,31,1,499,31,0,0,390,0,14,0,376,14,0,0,2,16,1,1,1,8,0,0,3,1,1,1,2,2,6,2,1,1,1,1,4,0,0,1,Watch
2024-05-24,Friday,5,21,5,Summer,0,0,0,0,0,0,0,0.0,34.4,24.7,46.8,Diarrheal,2,0,2,105,27,7,8,7,147,157.0,162.0,142.0,148.57,8.78,147.0,147.93,None,0,5,4,13,5,1,3,2,0,2,2,4,5,0,0,28,17,1,1,10,17,0,17,10,2,1,1,7,2,0,2,28,11,4,0,17,11,0,11,0,403,0,16,1,386,16,0,0,125,0,14,0,111,14,0,0,155,0,16,0,139,16,0,0,499,0,30,1,468,30,0,0,376,0,9,0,367,9,0,0,2,8,0,0,1,8,0,0,3,1,1,1,1,2,6,1,1,1,1,1,3,0,0,0,Watch
2024-05-25,Saturday,6,21,5,Summer,1,0,0,0,0,0,0,0.0,33.5,25.6,48.3,Diarrheal,2,0,3,95,25,9,12,10,141,147.0,157.0,144.0,149.29,8.41,140.0,147.93,None,0,2,5,16,2,0,4,4,0,1,1,3,7,0,0,28,19,4,4,5,19,0,19,10,3,1,2,5,3,0,3,28,10,3,0,18,10,0,10,0,386,0,21,1,364,21,0,0,111,0,17,0,94,17,0,0,139,0,14,0,125,14,0,0,468,0,28,1,439,28,0,0,367,0,8,0,359,8,0,0,2,8,0,0,1,8,1,0,2,1,1,1,1,2,6,1,1,1,1,1,3,0,0,0,Watch
2024-05-26,Sunday,7,21,5,Summer,1,0,0,0,1,0,0,0.0,35.5,30.9,42.5,Diarrheal,2,0,3,90,26,11,10,9,137,141.0,147.0,134.0,148.86,8.74,128.0,148.0,None,0,2,4,17,3,0,2,5,1,3,1,3,4,0,0,28,16,8,2,10,16,0,16,10,2,2,1,7,2,0,2,28,10,3,2,16,10,0,10,0,364,0,20,1,343,20,0,0,94,0,18,0,76,18,0,0,405,280,14,0,391,14,0,0,439,0,28,1,410,28,0,0,359,0,10,0,349,10,0,0,2,12,1,0,1,8,0,0,2,1,1,1,1,2,6,2,1,1,1,1,4,0,0,0,Watch
2024-05-27,Monday,1,22,5,Summer,0,0,0,0,0,0,0,0.0,34.1,26.7,44.5,Diarrheal,2,0,3,107,26,10,6,8,149,137.0,141.0,149.0,149.29,8.05,156.0,148.64,None,0,7,3,12,4,0,4,5,0,1,1,3,4,0,0,28,18,3,1,9,18,0,18,10,3,1,0,7,3,0,3,28,10,1,1,17,10,0,10,0,343,0,17,1,325,17,0,0,76,0,13,0,63,13,0,0,391,0,16,0,375,16,0,0,410,0,29,1,380,29,0,1,349,0,6,0,343,6,0,0,2,8,1,0,1,8,1,0,3,1,1,1,1,2,6,1,1,1,1,1,4,0,0,0,Watch
2024-05-28,Tuesday,2,22,5,Summer,0,0,0,0,0,1,0,0.0,33.7,23.3,48.0,Diarrheal,2,0,4,107,24,14,7,8,152,149.0,137.0,152.0,149.29,8.05,157.0,148.14,None,0,5,4,10,5,2,5,7,1,1,2,4,8,0,0,28,14,7,0,14,14,0,14,10,4,2,1,5,4,0,4,28,10,2,0,18,10,0,10,0,325,0,16,1,308,16,0,0,313,250,11,1,301,11,0,0,375,0,15,0,360,15,0,0,380,0,28,1,351,28,0,0,343,0,10,0,333,10,0,0,2,20,1,1,1,8,1,0,3,1,1,1,2,2,6,2,1,1,1,1,3,0,0,1,Watch
2024-05-29,Wednesday,3,22,5,Summer,0,0,0,1,0,0,1,0.0,34.0,26.8,48.6,Diarrheal,2,0,3,118,27,7,11,8,163,152.0,149.0,162.0,149.29,8.05,162.0,147.79,None,0,4,4,17,2,1,1,4,1,1,2,4,4,0,0,28,14,3,0,14,14,0,14,10,4,4,0,6,4,0,4,28,8,3,1,19,8,0,8,0,308,0,19,1,288,19,0,0,301,0,18,1,282,18,0,0,360,0,16,0,344,16,0,0,351,0,31,1,319,31,0,0,333,0,7,0,326,7,0,0,2,12,1,0,1,8,0,0,3,1,1,1,1,3,6,1,1,1,1,1,4,0,0,0,Watch
2024-05-30,Thursday,4,22,5,Summer,0,0,0,0,0,1,0,0.0,36.0,26.7,41.6,Diarrheal,2,0,4,102,29,13,7,9,151,163.0,152.0,157.0,149.43,8.28,141.0,147.86,None,0,3,7,16,3,0,3,8,1,1,1,3,6,0,0,28,12,7,0,16,12,0,12,10,0,4,0,10,0,0,0,28,11,1,1,16,11,0,11,0,288,0,20,1,267,20,0,0,282,0,17,1,264,17,0,0,344,0,16,0,328,16,0,0,319,0,31,1,287,31,0,0,326,0,14,0,312,14,0,0,2,20,1,1,1,8,0,0,3,1,1,1,2,2,5,2,1,1,1,1,2,0,0,1,Watch
2024-05-31,Friday,5,22,5,Summer,0,0,0,0,0,0,0,0.0,31.9,23.8,41.9,Diarrheal,2,0,2,102,28,9,8,7,147,151.0,163.0,147.0,148.57,7.74,142.0,148.57,None,0,4,3,17,4,0,5,4,0,0,1,3,8,0,0,28,15,0,0,13,15,0,15,10,2,0,0,8,2,0,2,28,8,5,3,17,8,0,8,0,267,0,18,0,249,18,0,0,264,0,18,0,246,18,0,0,328,0,16,0,312,16,0,0,287,0,31,1,255,31,0,0,312,0,8,0,304,8,0,0,2,8,0,0,1,8,1,0,3,1,1,1,1,2,6,1,1,1,1,1,2,0,0,0,Watch
2024-06-01,Saturday,6,22,6,Monsoon,1,0,0,0,0,0,0,9.9,32.7,27.4,79.6,Diarrheal,2,0,4,92,35,8,14,10,149,147.0,151.0,141.0,148.57,7.74,144.0,148.93,None,0,7,4,19,5,0,2,3,1,2,1,3,7,0,0,28,15,4,1,12,15,0,15,10,7,0,1,2,7,0,7,28,7,2,0,21,7,0,7,0,249,0,23,0,226,23,0,0,246,0,21,0,225,21,0,0,312,0,18,0,294,18,0,0,955,700,35,2,918,35,0,0,304,0,6,0,298,6,0,0,2,12,1,0,1,8,0,0,2,1,2,1,1,2,6,1,1,1,2,2,2,0,0,0,Watch
2024-06-02,Sunday,7,22,6,Monsoon,1,0,0,0,0,0,0,3.7,35.8,28.3,62.0,,0,0,0,81,26,8,9,9,124,149.0,147.0,137.0,149.71,7.11,134.0,149.29,None,0,11,8,5,2,1,3,2,1,2,2,4,5,0,0,28,17,3,2,9,17,0,17,10,6,4,2,2,6,0,6,28,8,0,1,19,8,0,8,0,226,0,16,0,210,16,0,0,225,0,7,0,218,7,0,0,294,0,15,0,279,15,0,0,918,0,27,2,889,27,0,0,298,0,7,0,291,7,0,0,2,12,1,0,1,8,0,0,2,1,1,1,1,2,6,1,1,1,1,1,4,0,0,0,Normal
2024-06-03,Monday,1,23,6,Monsoon,0,0,0,0,0,0,0,17.8,31.9,23.4,74.6,,0,0,0,98,31,8,7,8,144,124.0,149.0,149.0,147.86,10.88,149.0,148.57,None,0,13,5,9,4,2,6,1,0,1,2,4,4,0,0,28,14,7,2,12,14,0,14,10,4,2,0,6,4,0,4,28,10,2,2,16,10,0,10,0,210,0,17,0,193,17,0,1,218,0,11,0,207,11,0,0,279,0,18,0,261,18,0,0,889,0,33,2,854,33,0,0,291,0,12,0,279,12,0,0,2,8,0,0,1,20,1,1,3,1,1,2,1,2,6,1,1,1,1,1,4,0,0,1,Watch
2024-06-04,Tuesday,2,23,6,Monsoon,0,0,0,0,0,1,0,0.5,37.4,30.9,66.3,,0,0,0,101,24,14,8,11,147,144.0,124.0,152.0,147.14,10.95,152.0,148.21,None,0,11,6,6,1,0,4,8,0,2,1,3,7,0,0,28,15,3,0,13,15,0,15,10,6,1,2,2,6,0,6,28,13,1,2,13,13,0,13,0,193,0,19,0,174,19,0,0,207,0,8,0,199,8,0,0,261,0,16,0,245,16,0,0,854,0,27,2,825,27,0,0,279,0,11,0,268,11,0,0,2,16,1,1,1,8,1,0,3,1,1,1,2,2,6,2,1,1,1,1,2,0,0,1,Watch
2024-06-05,Wednesday,3,23,6,Monsoon,0,0,0,1,0,0,1,15.0,34.2,27.1,74.7,,0,0,0,108,29,8,14,11,159,147.0,144.0,163.0,146.43,10.77,162.0,147.86,None,0,14,3,7,5,0,5,2,0,1,1,3,6,0,0,28,17,3,2,9,17,0,17,10,3,6,2,5,3,0,3,28,15,1,1,12,15,0,15,0,174,0,20,0,154,20,0,0,199,0,9,0,190,9,0,0,245,0,18,0,227,18,0,0,825,0,32,2,791,32,0,0,268,0,8,0,260,8,0,0,2,8,0,0,1,8,1,0,3,1,2,1,1,2,6,1,1,1,2,2,4,0,0,0,Normal
2024-06-06,Thursday,4,23,6,Monsoon,0,0,0,0,1,1,0,0.0,34.6,27.0,71.4,,0,0,0,97,27,16,7,9,147,159.0,147.0,151.0,145.86,9.95,157.0,147.64,None,0,16,5,3,3,1,5,2,1,8,2,4,8,0,0,28,20,3,0,8,20,0,20,10,1,2,1,8,1,0,1,28,15,3,2,11,15,0,15,0,154,0,16,0,138,16,0,0,190,0,5,0,185,5,0,0,227,0,18,0,209,18,0,0,791,0,29,2,760,29,0,0,260,0,9,0,251,9,0,0,2,20,1,1,1,8,1,0,3,1,1,1,2,2,7,2,1,1,1,1,3,0,0,1,Watch
2024-06-07,Friday,5,23,6,Monsoon,0,0,0,0,0,0,0,20.7,34.6,28.0,73.8,,0,0,0,89,31,8,5,8,133,147.0,159.0,147.0,145.29,9.75,147.0,146.93,None,0,13,9,5,4,1,5,1,0,2,2,4,7,0,0,28,23,4,0,5,23,0,23,10,0,1,1,9,0,0,0,28,16,0,0,12,16,0,16,0,138,0,16,0,122,16,0,0,185,0,8,0,177,8,0,0,209,0,18,0,191,18,0,1,760,0,32,1,727,32,0,0,251,0,7,0,244,7,0,0,2,8,0,0,1,8,1,0,2,1,1,1,1,2,7,1,1,1,1,1,2,0,0,0,Normal
2024-06-08,Saturday,6,23,6,Monsoon,1,0,0,0,0,0,0,28.5,34.4,25.9,80.2,,0,0,0,84,31,6,11,9,132,133.0,147.0,149.0,143.29,10.59,141.0,145.93,None,0,13,6,6,6,1,3,2,0,1,2,4,4,0,0,28,25,3,1,2,25,0,25,10,1,0,1,8,1,0,1,28,15,4,0,13,15,0,15,0,422,300,17,1,404,17,0,0,177,0,8,0,169,8,0,0,191,0,18,0,173,18,0,0,727,0,32,1,694,32,0,0,244,0,10,0,234,10,0,0,2,8,0,0,1,8,0,0,2,1,1,1,1,2,7,1,1,1,1,1,2,0,0,0,Normal
2024-06-09,Sunday,7,23,6,Monsoon,1,0,0,0,0,0,0,30.5,34.9,28.2,71.4,,0,0,0,76,35,8,11,9,130,132.0,133.0,124.0,140.86,10.95,137.0,145.29,None,0,12,14,7,2,0,3,4,1,0,2,4,5,0,0,28,26,2,0,2,26,0,26,10,2,1,0,8,2,0,2,28,19,0,0,9,19,0,19,0,404,0,18,1,385,18,0,0,169,0,10,0,159,10,0,0,173,0,18,0,155,18,0,0,694,0,34,1,659,34,0,0,234,0,15,0,219,15,0,1,2,12,1,0,1,8,0,0,2,1,1,1,1,2,7,1,1,1,1,1,2,0,0,0,Normal
2024-06-10,Monday,1,24,6,Monsoon,0,0,0,0,0,0,0,17.0,38.0,28.8,73.0,,0,0,0,98,24,7,7,8,136,130.0,132.0,144.0,141.71,9.76,149.0,144.79,None,0,8,9,5,2,0,4,2,0,1,2,4,7,0,0,28,23,8,1,4,23,0,23,10,2,0,0,8,2,0,2,28,22,0,0,6,22,0,22,0,385,0,15,1,369,15,0,0,159,0,7,0,152,7,0,0,155,0,15,0,140,15,0,0,659,0,27,1,631,27,0,0,219,0,10,0,209,10,0,0,2,8,0,0,1,8,1,0,3,1,1,1,1,2,7,1,1,1,1,1,2,0,0,0,Normal
