date,day_of_week,day_of_week_num,week_of_year,month,season,is_weekend,public_holiday,festival_flag,weekly_market_day,vaccination_camp_flag,maternal_clinic_day,local_event_intensity,rainfall_mm,temperature_max_c,temperature_min_c,humidity_pct,outbreak_type,outbreak_severity_0_5,surveillance_alert,affected_villages,general_opd_arrivals,fever_infectious_arrivals,maternal_child_arrivals,trauma_emergency_arrivals,expected_admissions,total_patient_arrivals,patients_lag_1,patients_lag_2,patients_lag_7,rolling_mean_7,rolling_std_7,patients_lag_14,rolling_mean_14,required_general_doctors,required_physicians,required_emergency_doctors,required_pediatricians,required_obgyn_doctors,required_senior_nursing_officers,required_nursing_officers,required_anm_staff,required_lab_technicians,required_pharmacists,required_ambulance_crew,required_general_beds,required_emergency_beds,required_isolation_beds,required_iv_fluid_units,required_ors_units,required_diagnostic_test_kits,required_antipyretic_units,required_ppe_kits,required_oxygen_cylinders,required_ambulances,available_general_beds,available_emergency_beds,available_isolation_beds,stock_iv_fluid_units,stock_ors_units,stock_diagnostic_test_kits,stock_antipyretic_units,stock_ppe_kits,available_oxygen_cylinders,available_ambulances,resource_shortage_count,overflow_patients,emergency_risk_level
2025-07-21,Monday,1,30,7,Monsoon,0,0,0,0,0,0,0,30.8,32.5,24.1,83.2,,0,0,0,93,33,6,6,7,138,129.0,127.0,146.0,138.86,8.06,141.0,140.21,2,1,1,1,1,2,5,1,1,2,1,4,3,4,15,6,15,59,24,2,1,44,13,5,18,14,15,79,27,9,2,0,0,Normal
2025-07-22,Tuesday,2,30,7,Monsoon,0,0,0,0,1,1,0,8.4,32.5,25.6,76.9,,0,0,0,103,25,15,7,9,150,138.0,129.0,145.0,137.71,7.52,144.0,140.0,2,1,1,1,1,2,6,1,1,2,1,5,4,4,15,5,12,48,21,1,1,44,11,1,15,12,9,52,20,8,2,3,0,High
2025-07-23,Wednesday,3,30,7,Monsoon,0,0,0,1,0,0,1,10.1,33.2,25.8,80.3,,0,0,0,104,25,6,12,8,147,150.0,138.0,150.0,138.43,8.36,161.0,140.43,2,1,1,1,1,2,6,1,1,2,1,5,4,3,14,5,12,48,21,2,1,45,8,10,13,14,11,54,25,9,2,2,0,Watch
2025-07-24,Thursday,4,30,7,Monsoon,0,0,0,0,1,1,0,20.8,31.3,25.1,77.8,,0,0,0,95,26,15,9,10,145,147.0,150.0,137.0,138.0,7.82,145.0,139.43,2,1,1,1,1,2,6,1,1,2,1,6,4,4,16,5,12,49,21,2,1,42,11,8,16,12,9,54,23,6,2,1,0,Watch
2025-07-25,Friday,5,30,7,Monsoon,0,0,0,0,0,0,0,12.4,32.4,25.7,68.9,Malaria,4,1,7,90,58,5,6,8,159,145.0,147.0,138.0,139.14,8.17,139.0,139.43,2,2,1,1,1,2,6,1,2,2,1,5,3,8,24,11,50,96,61,2,1,48,10,7,30,23,67,119,85,8,2,1,0,High
2025-07-26,Saturday,6,30,7,Monsoon,1,0,0,0,0,0,0,27.5,34.6,26.8,80.8,Malaria,4,1,8,80,62,6,12,13,160,159.0,145.0,127.0,142.14,10.67,127.0,140.86,2,2,1,1,1,2,6,1,2,2,1,8,5,10,27,12,53,101,64,3,1,43,11,5,30,17,56,135,81,7,2,1,0,High
2025-07-27,Sunday,7,30,7,Monsoon,1,0,0,0,0,0,0,18.1,35.7,29.8,79.9,Malaria,4,1,6,79,55,5,14,11,153,160.0,159.0,129.0,146.86,10.22,134.0,143.21,2,2,1,1,1,2,6,1,2,2,1,7,5,8,25,10,47,91,58,2,1,52,11,8,30,22,40,82,49,9,2,3,0,High
2025-07-28,Monday,1,31,7,Monsoon,0,0,0,0,0,0,0,10.2,31.1,22.8,69.9,Malaria,4,1,6,98,60,7,8,11,173,153.0,160.0,138.0,150.29,7.24,146.0,144.57,2,2,1,1,1,2,7,1,2,2,1,7,4,9,26,11,51,100,63,2,1,34,11,8,31,19,63,94,79,9,2,2,0,High
2025-07-29,Tuesday,2,31,7,Monsoon,0,0,0,0,0,1,0,12.2,34.1,27.2,72.9,Malaria,4,1,6,96,61,13,6,10,176,173.0,153.0,150.0,155.29,8.92,145.0,146.5,2,2,1,1,1,2,7,1,2,2,1,6,4,9,27,11,52,102,64,2,1,38,11,8,30,18,62,120,68,7,2,1,0,High
2025-07-30,Wednesday,3,31,7,Monsoon,0,0,0,1,0,0,1,30.9,31.4,24.5,78.5,Malaria,4,1,6,99,63,6,14,12,182,176.0,173.0,147.0,159.0,11.1,150.0,148.71,2,2,1,1,1,3,7,1,2,2,1,7,5,9,28,12,54,105,67,3,1,46,11,6,36,20,47,113,70,11,2,2,0,High
2025-07-31,Thursday,4,31,7,Monsoon,0,0,0,0,0,1,0,12.6,33.6,27.5,72.4,Malaria,4,1,5,95,56,12,7,11,170,182.0,176.0,145.0,164.0,12.38,137.0,151.0,2,2,1,1,1,2,7,1,2,2,1,7,4,8,25,11,48,94,60,2,1,40,11,7,29,22,41,131,51,11,3,3,0,High
2025-08-01,Friday,5,31,8,Monsoon,0,0,0,0,0,0,0,42.1,34.8,28.4,84.5,Malaria,4,1,6,86,65,4,10,10,165,170.0,182.0,159.0,167.57,9.69,138.0,153.36,2,2,1,1,1,2,6,1,2,2,1,6,4,9,27,12,56,107,67,3,1,42,10,10,30,25,66,146,81,10,2,0,0,High
2025-08-02,Saturday,6,31,8,Monsoon,1,0,0,0,0,0,0,22.9,34.4,25.2,78.2,Malaria,4,1,6,76,56,7,7,10,146,165.0,170.0,160.0,168.43,9.15,127.0,155.29,2,2,1,1,1,2,6,1,2,2,1,6,4,8,24,11,48,92,59,2,1,44,11,9,22,24,55,103,84,11,2,1,0,High
2025-08-03,Sunday,7,31,8,Monsoon,1,0,0,0,0,0,0,8.3,32.0,23.8,75.1,Malaria,4,1,7,81,54,7,11,11,153,146.0,165.0,153.0,166.43,11.89,129.0,156.64,2,2,1,1,1,2,6,1,2,2,1,7,5,8,24,10,46,90,57,2,1,43,11,8,27,16,60,95,57,9,2,0,0,High
2025-08-04,Monday,1,32,8,Monsoon,0,0,0,0,0,0,0,20.9,32.8,22.7,75.6,Malaria,4,1,6,93,61,5,8,10,167,153.0,146.0,173.0,166.43,11.89,138.0,158.36,2,2,1,1,1,2,6,1,2,2,1,6,4,9,25,11,52,101,63,2,1,49,9,7,23,17,56,96,54,17,2,4,0,High
2025-08-05,Tuesday,2,32,8,Monsoon,0,0,0,0,0,1,0,42.9,31.8,24.4,91.7,Malaria,4,1,7,98,65,12,6,11,181,167.0,153.0,176.0,165.57,11.6,150.0,160.43,2,2,1,1,1,3,7,1,2,2,1,7,4,9,28,12,56,108,69,2,1,56,13,8,27,21,53,135,76,9,2,3,0,High
2025-08-06,Wednesday,3,32,8,Monsoon,0,0,0,1,0,0,1,6.7,33.1,24.2,75.3,Malaria,4,1,5,104,57,7,13,12,181,181.0,167.0,182.0,166.29,12.35,147.0,162.64,2,2,1,1,1,3,7,1,2,2,1,7,5,9,26,11,49,96,62,2,1,44,11,7,29,21,63,116,74,11,2,1,0,High
2025-08-07,Thursday,4,32,8,Monsoon,0,0,0,0,0,1,0,30.4,30.8,23.3,81.4,Malaria,4,1,6,92,58,10,5,11,165,181.0,181.0,170.0,166.14,12.17,145.0,165.07,2,2,1,1,1,2,6,1,2,2,1,7,4,9,25,11,50,97,61,2,1,44,10,9,29,17,58,101,81,7,2,0,0,High
2025-08-08,Friday,5,32,8,Monsoon,0,0,1,0,0,0,3,26.5,28.8,20.9,81.5,Malaria,4,1,6,89,65,6,17,11,177,165.0,181.0,165.0,165.43,12.07,159.0,166.5,2,2,1,1,1,2,7,1,2,2,1,7,5,9,30,12,56,107,68,3,1,37,12,6,26,17,49,108,79,7,2,3,0,High
2025-08-09,Saturday,6,32,8,Monsoon,1,0,1,0,0,0,1,6.1,31.4,24.5,71.8,Malaria,4,1,5,88,55,6,18,12,167,177.0,165.0,146.0,167.14,12.72,160.0,167.79,2,2,1,1,1,2,6,1,2,2,1,7,6,9,27,10,47,92,58,3,1,38,10,12,32,17,45,84,62,9,2,2,0,High
2025-08-10,Sunday,7,32,8,Monsoon,1,0,0,0,0,0,0,40.1,32.9,26.1,73.8,Malaria,4,1,6,76,62,5,11,11,154,167.0,177.0,153.0,170.14,9.43,153.0,168.29,2,2,1,1,1,2,6,1,2,2,1,7,5,9,27,12,53,101,64,2,1,42,14,8,30,25,51,116,53,6,2,3,0,High
2025-08-11,Monday,1,33,8,Monsoon,0,0,0,0,0,0,0,43.9,29.4,22.1,95.0,Malaria,4,1,7,92,67,6,9,13,174,154.0,167.0,167.0,170.29,9.18,173.0,168.36,2,2,1,1,1,2,7,1,2,2,1,8,5,10,28,13,57,110,70,3,1,42,12,8,25,20,47,133,68,10,2,4,0,High
2025-08-12,Tuesday,2,33,8,Monsoon,0,0,0,0,0,1,0,8.5,31.6,23.1,74.5,Malaria,4,1,6,91,55,11,8,11,165,174.0,154.0,181.0,171.29,9.15,176.0,168.43,2,2,1,1,1,2,6,1,2,2,1,7,4,8,25,10,47,92,58,2,1,34,13,8,27,21,49,119,67,10,2,0,0,High
2025-08-13,Wednesday,3,33,8,Monsoon,0,0,0,1,0,0,1,8.4,34.8,24.9,79.1,Malaria,4,1,5,104,56,6,14,12,180,165.0,174.0,181.0,169.0,8.4,182.0,167.64,2,2,1,1,1,2,7,1,2,2,1,7,5,9,26,11,48,95,60,2,1,44,13,8,31,17,62,101,66,9,2,1,0,High
2025-08-14,Thursday,4,33,8,Monsoon,0,0,0,0,0,1,0,7.5,30.6,23.7,78.8,Malaria,4,1,6,92,58,12,8,10,170,180.0,165.0,165.0,168.86,8.2,170.0,167.5,2,2,1,1,1,2,7,1,2,2,1,6,4,8,26,11,50,97,62,2,1,46,15,7,31,19,66,102,72,8,2,1,0,High
2025-08-15,Friday,5,33,8,Monsoon,0,1,0,0,0,0,1,18.9,29.6,21.9,80.2,Malaria,4,1,5,87,59,5,10,8,161,170.0,180.0,177.0,169.57,8.05,165.0,167.5,2,2,1,1,1,2,6,1,2,2,1,5,4,8,25,11,51,98,62,2,1,48,8,6,27,16,61,96,66,9,2,2,0,High
2025-08-16,Saturday,6,33,8,Monsoon,1,0,0,0,0,0,0,10.7,30.5,21.1,85.1,Malaria,4,1,6,87,61,6,12,12,166,161.0,170.0,167.0,167.29,7.89,146.0,167.21,2,2,1,1,1,2,6,1,2,2,1,7,5,9,27,11,52,101,63,3,1,43,10,8,31,17,53,133,54,7,2,2,0,High
2025-08-17,Sunday,7,33,8,Monsoon,1,0,0,0,0,0,0,43.9,31.2,23.8,92.2,,0,0,0,72,33,6,9,8,120,166.0,161.0,154.0,167.14,7.9,153.0,168.64,2,1,1,1,1,2,5,1,1,1,1,5,4,4,16,6,15,57,24,2,1,42,10,8,21,15,16,78,23,9,2,1,0,Watch
2025-08-18,Monday,1,34,8,Monsoon,0,0,0,0,0,0,0,18.6,33.8,28.0,76.4,,0,0,0,94,27,5,6,7,132,120.0,166.0,174.0,162.29,18.21,167.0,166.29,2,1,1,1,1,2,5,1,1,2,1,4,3,3,13,5,13,50,21,1,1,45,10,8,12,13,16,51,27,8,2,1,0,Watch
2025-08-19,Tuesday,2,34,8,Monsoon,0,0,0,0,0,1,0,34.8,33.8,25.4,79.8,,0,0,0,89,32,9,8,7,138,132.0,120.0,165.0,156.29,20.18,181.0,163.79,2,1,1,1,1,2,5,1,1,2,1,4,3,3,16,6,15,57,23,2,1,37,8,10,16,12,12,65,30,9,2,1,0,Watch
2025-08-20,Wednesday,3,34,8,Monsoon,0,0,0,1,0,0,1,22.1,31.3,25.2,77.7,Dengue,4,1,5,111,72,6,14,14,203,138.0,132.0,180.0,152.43,20.71,181.0,160.71,3,3,1,1,1,3,8,1,2,2,1,8,6,11,31,13,62,120,76,3,1,40,10,8,41,22,64,157,75,9,2,2,0,High
2025-08-21,Thursday,4,34,8,Monsoon,0,0,0,0,0,1,0,4.2,30.1,20.7,73.9,Dengue,4,1,6,102,68,11,9,12,190,203.0,138.0,170.0,155.71,25.98,165.0,162.29,2,2,1,1,1,3,7,1,2,2,1,7,5,10,30,13,58,113,72,3,1,42,11,8,38,21,62,132,67,11,2,2,0,High
2025-08-22,Friday,5,34,8,Monsoon,0,0,0,0,0,0,0,14.1,34.7,26.9,74.9,Dengue,4,1,6,95,71,7,8,12,181,190.0,203.0,161.0,158.57,28.38,177.0,164.07,2,3,1,1,1,3,7,1,2,2,1,7,4,10,29,13,61,116,74,3,1,34,11,8,29,23,65,147,85,9,2,1,0,High
2025-08-23,Saturday,6,34,8,Monsoon,1,0,0,0,0,0,0,0.0,32.5,24.0,67.6,Dengue,4,1,4,89,63,4,9,11,165,181.0,190.0,166.0,161.43,29.47,167.0,164.36,2,2,1,1,1,2,6,1,2,2,1,7,4,9,26,12,54,104,65,2,1,42,13,9,26,18,50,120,91,10,2,1,0,High
2025-08-24,Sunday,7,34,8,Monsoon,1,0,0,0,0,0,0,17.1,28.2,21.3,78.3,Dengue,4,1,7,80,71,6,9,11,166,165.0,181.0,120.0,161.29,29.45,154.0,164.21,2,3,1,1,1,2,6,1,2,2,1,7,4,10,30,13,61,115,72,3,1,42,14,6,30,18,79,132,93,9,2,1,0,High
2025-08-25,Monday,1,35,8,Monsoon,0,0,0,0,1,0,0,21.5,29.3,21.2,84.7,Dengue,4,1,6,108,76,9,4,11,197,166.0,165.0,132.0,167.86,24.16,174.0,165.07,2,3,1,1,1,3,8,1,2,2,1,7,4,10,31,14,65,125,80,3,1,39,14,8,28,27,59,137,94,10,2,3,0,High
2025-08-26,Tuesday,2,35,8,Monsoon,0,0,0,0,0,1,0,15.8,30.1,22.2,86.5,Dengue,4,1,5,100,70,10,7,12,187,197.0,166.0,138.0,177.14,20.86,165.0,166.71,2,2,1,1,1,3,7,1,2,2,1,7,4,10,30,13,60,115,73,3,1,35,10,11,27,26,80,150,72,9,2,2,0,High
2025-08-27,Wednesday,3,35,8,Monsoon,0,0,1,1,0,0,3,10.0,33.2,25.3,73.3,Dengue,4,1,5,117,68,5,22,15,212,187.0,197.0,203.0,184.14,13.46,180.0,168.29,3,2,2,1,1,3,8,1,2,2,1,9,7,11,32,13,58,114,73,3,1,54,11,8,42,26,57,120,97,11,2,2,0,High
2025-08-28,Thursday,4,35,8,Monsoon,0,0,0,0,0,1,0,13.4,29.1,21.7,76.0,Dengue,4,1,7,97,68,10,7,13,182,212.0,187.0,190.0,185.43,15.48,170.0,170.57,2,2,1,1,1,3,7,1,2,2,1,8,5,10,29,13,58,112,72,2,1,35,11,7,27,23,46,121,82,9,2,3,0,High
2025-08-29,Friday,5,35,8,Monsoon,0,0,0,0,0,0,0,20.4,31.1,24.7,79.2,Dengue,4,1,6,93,73,5,8,11,179,182.0,212.0,181.0,184.29,15.4,161.0,171.43,2,3,1,1,1,2,7,1,2,2,1,7,4,10,30,14,63,119,75,3,1,36,8,8,35,23,77,140,78,10,2,1,0,High
2025-08-30,Saturday,6,35,8,Monsoon,1,0,0,0,0,0,0,3.6,32.2,23.4,74.7,Dengue,4,1,8,90,69,6,12,13,177,179.0,182.0,165.0,184.0,15.47,166.0,172.71,2,2,1,1,1,2,7,1,2,2,1,8,5,10,30,13,59,113,72,3,1,35,10,8,34,26,44,110,80,8,2,3,0,High
2025-08-31,Sunday,7,35,8,Monsoon,1,0,0,0,0,0,0,46.6,28.5,18.0,90.6,Dengue,4,1,6,80,74,6,13,11,173,177.0,179.0,166.0,185.71,13.85,120.0,173.5,2,3,1,1,1,2,7,1,2,2,1,7,5,10,32,14,63,119,76,3,1,41,10,7,33,21,47,124,68,9,2,3,0,High
2025-09-01,Monday,1,36,9,Monsoon,0,0,0,0,0,0,0,7.8,31.4,23.4,67.6,Dengue,4,1,6,105,67,4,8,12,184,173.0,177.0,197.0,186.71,12.59,132.0,177.29,2,2,1,1,1,3,7,1,2,2,1,7,4,10,27,13,57,111,71,2,1,40,11,8,26,20,68,144,82,10,2,2,0,High
2025-09-02,Tuesday,2,36,9,Monsoon,0,0,0,0,0,1,0,20.7,30.5,22.8,87.9,Dengue,4,1,6,103,75,9,6,12,193,184.0,173.0,187.0,184.86,11.87,138.0,181.0,2,3,1,1,1,3,7,1,2,2,1,7,4,10,31,14,64,123,78,3,1,37,11,8,26,19,53,125,109,11,2,3,0,High
2025-09-03,Wednesday,3,36,9,Monsoon,0,0,0,1,0,0,1,7.4,31.3,23.0,66.6,Dengue,4,1,7,103,70,5,14,12,192,193.0,184.0,212.0,185.71,12.21,203.0,184.93,2,2,1,1,1,3,7,1,2,2,1,7,5,10,30,13,60,116,73,3,1,43,14,8,37,27,62,114,100,10,2,2,0,High
2025-09-04,Thursday,4,36,9,Monsoon,0,0,0,0,0,1,0,14.8,31.3,23.5,78.5,Dengue,4,1,7,93,70,11,7,11,181,192.0,193.0,182.0,182.86,6.92,190.0,184.14,2,2,1,1,1,3,7,1,2,2,1,7,4,10,30,13,60,115,73,3,1,45,6,5,36,20,46,132,60,10,2,3,0,High
2025-09-05,Friday,5,36,9,Monsoon,0,0,0,0,0,0,0,8.6,28.6,18.7,79.3,Dengue,4,1,7,98,70,7,5,9,180,181.0,192.0,179.0,182.71,6.94,181.0,183.5,2,2,1,1,1,2,7,1,2,2,1,5,3,9,28,13,60,115,72,2,1,39,11,9,25,21,48,150,68,11,2,3,0,High
2025-09-06,Saturday,6,36,9,Monsoon,1,0,0,0,0,0,0,12.9,30.0,21.0,79.6,Dengue,4,1,6,87,74,5,9,11,175,180.0,181.0,177.0,182.86,6.87,165.0,183.43,2,3,1,1,1,2,7,1,2,2,1,7,4,10,30,14,63,120,76,3,1,42,12,9,27,23,74,110,100,9,2,3,0,High
2025-09-07,Sunday,7,36,9,Monsoon,1,0,0,0,0,0,0,0.0,30.2,20.1,69.1,Dengue,4,1,6,85,65,6,13,11,169,175.0,180.0,173.0,182.57,7.15,166.0,184.14,2,2,1,1,1,2,7,1,2,2,1,7,5,9,29,12,56,106,68,3,1,36,11,10,31,19,59,110,61,9,2,1,0,High
2025-09-08,Monday,1,37,9,Monsoon,0,0,0,0,0,0,0,21.0,26.9,17.2,80.0,Dengue,4,1,6,109,72,5,5,10,191,169.0,175.0,184.0,182.0,8.0,197.0,184.36,2,3,1,1,1,3,7,1,2,2,1,6,4,9,28,13,62,119,75,2,1,42,11,8,32,21,57,164,108,9,2,2,0,High
2025-09-09,Tuesday,2,37,9,Monsoon,0,0,0,0,0,1,0,5.5,27.3,19.1,73.5,Dengue,4,1,7,99,68,9,7,11,183,191.0,169.0,193.0,183.0,8.6,187.0,183.93,2,2,1,1,1,3,7,1,2,2,1,7,4,9,29,13,58,112,72,2,1,41,9,7,36,21,65,129,90,10,3,1,0,High
2025-09-10,Wednesday,3,37,9,Monsoon,0,0,0,1,0,0,1,18.0,29.3,23.3,80.7,Dengue,4,1,7,106,71,6,13,13,196,183.0,191.0,192.0,181.57,7.59,212.0,183.64,2,3,1,1,1,3,7,1,2,2,1,8,5,10,31,13,61,118,74,3,1,39,14,6,34,25,71,151,66,9,2,2,0,High
2025-09-11,Thursday,4,37,9,Monsoon,0,0,0,0,0,1,0,12.5,27.3,20.6,80.3,Dengue,4,1,6,95,71,9,7,13,182,196.0,183.0,181.0,182.14,8.46,182.0,182.5,2,3,1,1,1,3,7,1,2,2,1,8,5,10,30,13,61,116,74,3,1,32,11,6,36,19,74,107,63,12,2,3,0,High
2025-09-12,Friday,5,37,9,Monsoon,0,0,0,0,0,0,0,32.7,27.0,18.0,88.7,Dengue,4,1,6,95,78,3,8,12,184,182.0,196.0,180.0,182.29,8.45,179.0,182.5,2,3,1,1,1,3,7,1,2,2,1,7,4,11,31,15,67,127,81,3,1,33,12,6,27,25,52,154,116,8,2,3,0,High
2025-09-13,Saturday,6,37,9,Monsoon,1,0,0,0,0,0,0,17.2,26.4,19.6,86.3,Dengue,4,1,6,86,72,5,12,12,175,184.0,182.0,175.0,182.86,8.41,177.0,182.86,2,3,1,1,1,2,7,1,2,2,1,7,5,10,31,13,62,117,74,3,1,47,12,11,39,21,68,144,69,8,0,2,0,High
2025-09-14,Sunday,7,37,9,Monsoon,1,0,0,0,0,0,0,18.0,27.9,18.4,81.4,Dengue,4,1,6,77,72,7,11,12,167,175.0,184.0,169.0,182.86,8.41,173.0,182.71,2,3,1,1,1,2,6,1,2,2,1,7,5,10,31,13,62,116,73,3,1,36,10,9,36,24,69,105,58,8,2,3,0,High
2025-09-15,Monday,1,38,9,Monsoon,0,0,0,0,0,0,0,6.9,27.5,18.9,74.0,Dengue,4,1,7,102,73,5,6,9,186,167.0,175.0,191.0,182.57,8.89,184.0,182.29,2,3,1,1,1,3,7,1,2,2,1,5,3,9,29,14,63,120,76,3,1,48,9,8,38,19,50,145,87,12,2,2,0,High
2025-09-16,Tuesday,2,38,9,Monsoon,0,0,0,0,0,1,0,16.1,26.8,18.2,78.8,Dengue,4,1,4,108,73,12,10,15,203,186.0,167.0,183.0,181.86,8.37,193.0,182.43,2,3,1,1,1,3,8,1,2,2,1,9,5,11,32,14,63,121,77,3,1,41,14,7,38,24,69,163,66,11,2,2,0,High
2025-09-17,Wednesday,3,38,9,Monsoon,0,0,0,1,0,0,1,42.2,27.8,20.8,85.4,Dengue,4,1,5,107,72,3,12,11,194,203.0,186.0,196.0,184.71,11.21,192.0,183.14,2,3,1,1,1,3,7,1,2,2,1,7,5,10,30,13,62,119,75,3,1,42,10,8,35,23,53,145,61,10,2,3,0,High
2025-09-18,Thursday,4,38,9,Monsoon,0,0,0,0,0,1,0,17.0,30.0,22.0,78.2,Dengue,4,1,5,98,70,8,8,11,184,194.0,203.0,182.0,184.43,10.94,181.0,183.29,2,2,1,1,1,3,7,1,2,2,1,7,4,10,29,13,60,115,73,3,1,36,11,8,35,19,64,125,94,9,2,1,0,High
2025-09-19,Friday,5,38,9,Monsoon,0,0,0,0,1,0,0,0.0,28.7,20.6,74.8,Dengue,4,1,4,99,65,9,6,10,179,184.0,194.0,184.0,184.71,10.9,180.0,183.5,2,2,1,1,1,2,7,1,2,2,1,6,4,9,27,12,56,108,68,2,1,42,11,6,28,17,51,117,79,8,2,2,0,High
2025-09-20,Saturday,6,38,9,Monsoon,1,0,0,0,0,0,0,17.7,29.1,20.0,72.2,Dengue,4,1,5,80,71,7,11,12,169,179.0,184.0,175.0,184.0,11.08,175.0,183.43,2,3,1,1,1,2,7,1,2,2,1,7,5,10,30,13,61,115,73,3,1,43,11,8,30,23,61,126,61,9,2,2,0,High
2025-09-21,Sunday,7,38,9,Monsoon,1,0,0,0,0,0,0,56.9,28.5,20.3,90.2,Dengue,4,1,5,84,79,4,13,13,180,169.0,179.0,167.0,183.14,11.95,169.0,183.0,2,3,1,1,1,2,7,1,2,2,1,8,5,11,33,15,68,127,81,3,1,43,10,8,38,30,53,161,70,9,2,3,0,High
2025-09-22,Monday,1,39,9,Monsoon,0,0,0,0,0,0,0,13.7,29.5,19.8,78.8,Dengue,4,1,6,110,69,5,5,11,189,180.0,169.0,186.0,185.0,10.17,191.0,183.79,2,2,1,1,1,3,7,1,2,2,1,7,4,10,27,13,59,115,73,2,1,37,11,8,30,18,58,144,85,9,2,2,0,High
2025-09-23,Tuesday,2,39,9,Monsoon,0,0,0,0,0,1,0,19.7,27.2,18.4,87.5,Dengue,4,1,7,98,71,10,7,12,186,189.0,180.0,203.0,185.43,10.27,183.0,183.64,2,3,1,1,1,3,7,1,2,2,1,7,4,10,30,13,61,117,74,3,1,42,9,8,26,19,64,135,100,8,2,2,0,High
2025-09-24,Wednesday,3,39,9,Monsoon,0,0,0,1,1,0,1,0.8,26.6,16.9,81.0,Dengue,4,1,6,113,70,8,13,13,204,186.0,189.0,194.0,183.0,7.45,196.0,183.86,3,2,1,1,1,3,8,1,2,2,1,8,5,10,31,13,60,117,74,3,1,50,10,10,40,26,46,150,75,5,2,1,0,High
2025-09-25,Thursday,4,39,9,Monsoon,0,0,0,0,0,1,0,14.8,25.5,18.1,86.9,Dengue,4,1,5,98,71,10,7,11,186,204.0,186.0,184.0,184.43,9.96,182.0,184.43,2,3,1,1,1,3,7,1,2,2,1,7,4,10,30,13,61,117,74,3,1,41,11,10,33,22,46,116,60,9,2,3,0,High
2025-09-26,Friday,5,39,9,Monsoon,0,0,0,0,0,0,0,0.6,28.0,19.5,67.5,Dengue,4,1,6,99,67,5,10,11,181,186.0,204.0,179.0,184.71,9.97,184.0,184.71,2,2,1,1,1,3,7,1,2,2,1,7,4,9,28,13,57,111,71,3,1,38,14,7,29,18,74,138,82,10,2,1,0,High
2025-09-27,Saturday,6,39,9,Monsoon,1,0,0,0,0,0,0,0.0,23.8,15.3,80.4,Dengue,4,1,7,88,65,6,8,12,167,181.0,186.0,169.0,185.0,9.83,175.0,184.5,2,2,1,1,1,2,6,1,2,2,1,7,4,10,27,12,56,107,67,2,1,38,11,9,23,22,53,102,88,7,2,4,0,High
2025-09-28,Sunday,7,39,9,Monsoon,1,0,0,0,0,0,0,3.2,26.3,16.5,73.2,Dengue,4,1,5,82,70,6,13,13,171,167.0,181.0,180.0,184.71,10.31,167.0,183.93,2,2,1,1,1,2,7,1,2,2,1,8,5,10,30,13,60,114,72,3,1,41,14,8,33,23,71,140,89,7,2,1,0,High
2025-09-29,Monday,1,40,9,Monsoon,0,0,0,0,0,0,0,12.3,25.6,16.7,81.5,Dengue,4,1,5,106,69,4,6,12,185,171.0,167.0,189.0,183.43,11.32,186.0,184.21,2,2,1,1,1,3,7,1,2,2,1,7,4,10,27,13,59,115,73,2,1,35,11,8,35,19,78,148,86,9,2,1,0,High
2025-09-30,Tuesday,2,40,9,Monsoon,0,0,0,0,0,1,0,2.4,25.8,16.3,78.2,Dengue,4,1,6,104,68,10,9,12,191,185.0,171.0,186.0,182.86,11.13,203.0,184.14,2,2,1,1,1,3,7,1,2,2,1,7,5,10,29,13,58,113,72,3,1,36,11,8,30,24,44,132,91,11,2,2,0,High
2025-10-01,Wednesday,3,40,10,Post_Monsoon,0,0,0,1,0,0,1,2.4,23.0,17.2,63.3,,0,0,0,101,21,4,13,8,139,191.0,185.0,204.0,183.57,11.46,194.0,183.29,2,1,1,1,1,2,5,1,1,2,1,5,4,3,13,4,10,42,18,2,1,40,12,7,12,12,9,43,19,9,2,2,0,Watch
2025-10-02,Thursday,4,40,10,Post_Monsoon,0,1,0,0,0,1,1,0.2,31.2,23.0,45.5,,0,0,0,84,13,11,8,7,116,139.0,191.0,186.0,174.29,16.41,184.0,179.36,2,1,1,1,1,2,5,1,1,1,1,4,3,3,10,3,6,28,14,1,1,42,11,8,9,12,8,39,16,9,2,1,0,Watch
2025-10-03,Friday,5,40,10,Post_Monsoon,0,0,0,0,0,0,0,3.7,24.6,15.3,54.3,,0,0,0,87,17,6,6,7,116,116.0,139.0,181.0,164.29,25.2,179.0,174.5,2,1,1,1,1,2,5,1,1,1,1,4,3,3,10,4,8,35,16,1,1,41,10,8,11,11,6,43,23,11,2,1,0,Watch
2025-10-04,Saturday,6,40,10,Post_Monsoon,1,0,0,0,0,0,0,0.0,28.9,21.1,48.3,,0,0,0,81,16,5,10,7,112,116.0,116.0,167.0,155.0,29.02,169.0,170.0,2,1,1,1,1,2,4,1,1,1,1,4,3,3,10,3,8,33,14,1,1,44,11,10,9,10,8,38,17,8,2,1,0,Watch
2025-10-05,Sunday,7,40,10,Post_Monsoon,1,0,0,0,0,0,0,0.0,28.5,18.5,37.6,,0,0,0,78,11,5,12,7,106,112.0,116.0,171.0,147.14,32.0,180.0,165.93,2,1,1,1,1,2,4,1,1,1,1,4,4,2,9,2,5,25,12,1,1,48,12,7,9,10,5,23,10,7,3,2,0,Watch
